sample_id	experiment	well	cell_number	concentration	ERCC	individual.1	individual.2	image_individual	image_label	raw	umi	mapped	unmapped	reads_ercc	reads_hs	reads_egfp	reads_mcherry	molecules	mol_ercc	mol_hs	mol_egfp	mol_mcherry	detect_ercc	detect_hs	chip_id	chipmix	freemix	snps	reads	avg_dp	min_dp	snps_w_min	valid_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	molecule_outlier	filter_all	rfp.median.log10sum	gfp.median.log10sum	dapi.median.log10sum	rfp.median.log10sum.adjust	gfp.median.log10sum.adjust	dapi.median.log10sum.adjust	size	perimeter	eccentricity	theta
20170922-A01	20170922	A01	1	1.095208822	50x dilution	NA18511	NA18870	18870_18511	3	4848258	2923272	1762836	1160436	146317	1615430	1088	1	98502	2494	95988	19	1	39	7179	NA18511	0.21552	0.0626	311848	4853	0.02	1	2421	TRUE	TRUE	0.396964770982652	TRUE	0.0830009144356026	TRUE	TRUE	0.0170451827197113	0.0594194734528887	FALSE	FALSE	TRUE	2.50279271725293	2.66962002323439	2.82246851174056	0.173347361639722	-0.135279132018361	0.00866165230891092	1117	103	0.480497653828241	2.93049040777096
20170922-A02	20170922	A02	1	0.935228523	50x dilution	NA18511	NA18870	18870_18511	2	5596805	3312601	2061153	1251448	98459	1961399	1295	0	161843	2736	159066	41	0	39	9066	NA18870	0.22928	0.09001	311848	8147	0.03	1	3869	TRUE	TRUE	0.377784103790345	TRUE	0.0477688944003672	TRUE	TRUE	0.0277882164149544	0.0810982365138353	FALSE	FALSE	TRUE	1.92723067416064	3.19724893294363	3.27787042828517	-0.338136471624254	0.417648271003568	0.471316176562105	2022	145	0.534693816775302	6.06986416847544
20170922-A04	20170922	A04	1	1.087749362	50x dilution	NA18511	NA18870	18870_18511	49	5381311	3224981	1926367	1298614	147059	1778891	417	0	122319	2713	119590	16	0	39	7812	NA18870	0.3548	0.08667	311848	5583	0.02	1	2769	TRUE	TRUE	0.402673380091232	TRUE	0.0763400743472038	TRUE	TRUE	0.0184483778619466	0.067227278118783	FALSE	FALSE	TRUE	2.83234018611863	3.03448540075086	2.78377228559302	0.237914852450957	0.0675812158036044	-0.0143042798754629	944	101	0.791004678540039	4.24012630137507
20170922-A05	20170922	A05	1	1.482464058	50x dilution	NA18511	NA18870	18870_18511	50	6099324	3717533	2227515	1490018	124651	2102041	823	0	149709	2683	146991	35	0	43	8605	NA18511	0.27692	0.05542	311848	7012	0.02	1	3391	TRUE	TRUE	0.400808277962832	TRUE	0.0559596680605967	TRUE	TRUE	0.021524095274005	0.0699277511713615	FALSE	FALSE	TRUE	2.38785224152776	3.18906530251658	3.00285578053789	0.113295313918548	0.29792505938018	0.0844490966715887	1715	136	0.695551309770599	5.28876560949548
20170922-A06	20170922	A06	1	0.851770562	50x dilution	NA18511	NA18870	18870_18511	51	5206720	3235959	2128094	1107865	104996	2021616	1481	1	148656	2541	146057	57	1	40	8585	NA18870	0.24952	0.0932	311848	7084	0.02	1	3301	TRUE	TRUE	0.342360641775746	TRUE	0.0493380461577355	TRUE	TRUE	0.0242009219398834	0.0722476474266132	FALSE	FALSE	TRUE	1.68018683214786	3.24818346447011	3.26292685475874	-0.312863608667848	0.435109605515247	0.362846164810507	2779	164	0.50804480173663	6.01910595997644
20170922-A07	20170922	A07	1	1.090341781	50x dilution	NA18511	NA18870	18870_18511	6	5511784	3307464	2078996	1228468	95377	1982458	1160	1	163372	2619	160706	46	1	39	9003	NA18511	0.26151	0.05774	311848	7875	0.03	1	3948	TRUE	TRUE	0.371422939146125	TRUE	0.0458764711428016	TRUE	TRUE	0.0274594503916038	0.0810640124532273	FALSE	FALSE	TRUE	2.66333233588054	2.72057993991492	3.09406974598641	0.308173684016668	-0.124392571908454	0.148528342148122	2200	148	0.623994766875589	3.2875871578589
20170922-A09	20170922	A09	1	0.768534916	50x dilution	NA18511	NA18870	18870_18511	4	4428414	2720324	1644532	1075792	100420	1543455	601	56	122315	2459	119826	29	1	45	8033	NA18870	0.28408	0.1329	311848	5750	0.02	1	2921	TRUE	TRUE	0.39546465788634	TRUE	0.0610629650259162	TRUE	TRUE	0.0244871539533957	0.0776349164698679	FALSE	FALSE	TRUE	3.08553660263643	2.96055135994916	2.98364814229944	0.695994778759795	0.117488103448488	0.116237333561538	1054	100	0.640073761059088	4.13282395046614
20170922-B03	20170922	B03	1	2.437876892	50x dilution	NA18511	NA18870	18870_18511	7	4500155	2758184	1704322	1053862	101821	1601605	895	1	121359	2389	118942	27	1	40	8146	NA18511	0.20231	0.09289	311848	6609	0.02	1	3090	TRUE	TRUE	0.38208545912818	TRUE	0.0597428185518934	TRUE	TRUE	0.0234627434419226	0.0742642536705367	FALSE	FALSE	TRUE	1.77719127645777	3.1379345245906	2.91979725875908	-0.562937445968801	0.188918983110915	0.0154694415712346	965	95	0.612069178622071	0.397536163456947
20170922-B06	20170922	B06	1	2.02629881	50x dilution	NA18511	NA18870	18870_18511	57	5019135	3085124	1776033	1309091	108830	1666675	517	11	134606	2596	131981	28	1	41	8299	NA18511	0.24675	0.05015	311848	6132	0.02	1	3064	TRUE	TRUE	0.424323625241643	TRUE	0.0612770145599772	TRUE	TRUE	0.0238537168060277	0.0791882040589797	FALSE	FALSE	TRUE	1.71775555270141	3.12649375343627	3.03487851831039	-0.533957371478087	0.229817845299077	0.198020859570029	1764	130	0.515040315110864	0.295036003232909
20170922-B07	20170922	B07	1	1.796431539	50x dilution	NA18511	NA18870	18870_18511	12	4039328	2578961	1608656	970305	123510	1484154	990	2	100588	2445	98113	29	1	38	7071	NA18870	0.23568	0.0584	311848	5424	0.02	1	2445	TRUE	TRUE	0.376238725595308	TRUE	0.0767783789697735	TRUE	TRUE	0.0197959679378188	0.0661070212390358	FALSE	FALSE	TRUE	3.09694876544293	3.00828880335005	3.00836732943072	0.65339724752879	-0.0039002880497474	0.0323966826584789	1192	111	0.749119876085822	3.87124220139713
20170922-B08	20170922	B08	1	1.330091764	50x dilution	NA18511	NA18870	18870_18511	11	4725414	2969047	1958866	1010181	103505	1854451	909	1	136047	2570	133454	22	1	39	8270	NA18870	0.26463	0.10785	311848	7120	0.02	1	3392	TRUE	TRUE	0.340237456665388	TRUE	0.0528392447467055	TRUE	TRUE	0.0248297183710932	0.0719641554292888	FALSE	FALSE	TRUE	2.88581849479674	2.99420581707124	3.06285211743391	0.818701048802508	0.0277817873478372	0.137969127752832	1621	127	0.600905281692332	3.94040796183221
20170922-C01	20170922	C01	1	1.508289731	50x dilution	NA18511	NA18870	18870_18511	15	4693207	2870368	1675025	1195343	125866	1548434	724	1	113074	2644	110398	31	1	36	7788	NA18870	0.34702	0.10534	311848	5528	0.02	1	2843	TRUE	TRUE	0.416442421320193	TRUE	0.0751427590632976	TRUE	TRUE	0.0210064671952712	0.0712965486420474	FALSE	FALSE	TRUE	2.8915473341217	2.98616675452623	3.047400754465	0.362700925439946	0.0181115233567701	0.127828480782003	1732	132	0.657273543017956	3.91718133991167
20170922-C02	20170922	C02	1	1.295032623	50x dilution	NA18511	NA18870	18870_18511	14	4788518	2888011	1787638	1100373	132544	1654161	932	1	108601	2413	106162	25	1	39	7448	NA18511	0.28986	0.08064	311848	5090	0.02	1	2525	TRUE	TRUE	0.381014130486345	TRUE	0.0741447653272083	TRUE	TRUE	0.0182052752293578	0.0641787588995267	FALSE	FALSE	TRUE	2.42844014265588	2.44265519121469	2.69923352955427	0.138830041160784	-0.336332205228732	-0.165196501016162	1276	111	0.552373553358494	2.56789575397769
20170922-C04	20170922	C04	1	1.400443184	50x dilution	NA18511	NA18870	18870_18511	61	5778714	3374453	1920938	1453515	79763	1840290	846	39	169001	2558	166411	29	3	37	9081	NA18511	0.21949	0.06547	311848	7904	0.03	1	3997	TRUE	TRUE	0.43074092304738	TRUE	0.0415229434786547	TRUE	TRUE	0.0320700073969134	0.0904265088654505	FALSE	FALSE	TRUE	1.86970555380282	3.17528224842025	3.24964460624055	-0.296259140084081	0.282508029039805	0.316566076619257	1965	138	0.592436242350476	6.21065184901709
20170922-C06	20170922	C06	1	1.730322555	50x dilution	NA18511	NA18870	18870_18511	63	4320281	2662601	1648692	1013909	115548	1532810	333	1	110570	2481	108077	11	1	39	7557	NA18511	0.24421	0.06851	311848	4993	0.02	1	2490	TRUE	TRUE	0.380796446782676	TRUE	0.0700846489216907	TRUE	TRUE	0.0214715962197528	0.0705090650504629	FALSE	FALSE	TRUE	1.60499982154801	2.88269985075171	3.2716700562049	-0.16346710032577	-0.0572383880902572	0.298503511490004	1959	140	0.451026849970501	1.31035671977207
20170922-C08	20170922	C08	1	1.103637779	50x dilution	NA18511	NA18870	18870_18511	17	4715439	2833250	1629753	1203497	118002	1510459	1292	0	107749	2423	105296	30	0	37	7571	NA18511	0.29654	0.0897	311848	5065	0.02	1	2642	TRUE	TRUE	0.42477614047472	TRUE	0.072404836806559	TRUE	TRUE	0.0205335502788088	0.0697112599547555	FALSE	FALSE	TRUE	1.80312105555464	3.03709759362437	2.96666630997615	-0.713125488957062	0.137356767898708	0.144757450565452	2126	142	0.427522732846266	0.562982357042923
20170922-C10	20170922	C10	1	0.454793979	50x dilution	NA18511	NA18870	18870_18511	64	4290423	2530334	1429764	1100570	100781	1327964	1018	1	104207	2474	101704	28	1	43	7531	NA18870	0.30973	0.08644	311848	4795	0.02	1	2518	TRUE	TRUE	0.434950484797659	TRUE	0.0704878567371958	TRUE	TRUE	0.0245482779492166	0.0765864134871126	FALSE	FALSE	TRUE	2.45570854485458	2.37616137917422	2.98226334280436	0.122209186794445	-0.262049406639397	0.114759751185135	1630	125	0.430326647933224	2.58266944140146
20170922-C11	20170922	C11	1	1.300943561	50x dilution	NA18511	NA18870	18870_18511	65	5404632	3263384	2029832	1233552	92452	1937374	6	0	154340	2509	151825	6	0	40	8799	NA18870	0.24557	0.09976	311848	7961	0.03	1	3752	TRUE	TRUE	0.37799780840992	TRUE	0.0455466265188449	TRUE	TRUE	0.0271384069571237	0.0783663866656619	FALSE	FALSE	TRUE	1.56725124569236	2.90658826224442	3.2401480626814	-0.650015592351679	0.0820818781129571	0.278151386486258	1837	134	0.309381149550302	0.655762139633373
20170922-D07	20170922	D07	1	1.462353509	50x dilution	NA18511	NA18870	18870_18511	24	4359712	2744345	1814295	930050	116940	1696474	868	13	129613	2579	127004	27	3	40	8522	NA18870	0.34792	0.09611	311848	6333	0.02	1	3256	TRUE	TRUE	0.338896895251872	TRUE	0.0644547882235248	TRUE	TRUE	0.0220540448093039	0.0748635110234522	FALSE	FALSE	TRUE	2.73207782363129	2.71720579955421	3.11659126759918	0.104358883819718	-0.100059096303771	0.225505769620654	1455	119	0.65675921873175	2.76820313052956
20170922-D08	20170922	D08	1	1.593186592	50x dilution	NA18511	NA18870	18870_18511	23	5319931	3216677	1961084	1255593	111541	1849148	395	0	131475	2598	128855	22	0	42	8301	NA18870	0.23415	0.07866	311848	6685	0.02	1	3267	TRUE	TRUE	0.390338538808839	TRUE	0.0568772168861711	TRUE	TRUE	0.0232918837019571	0.0696834434020425	FALSE	FALSE	TRUE	1.58661528786783	3.06462132895237	3.24691292178522	-0.922210720243653	0.129463711992793	0.315598637963415	1839	136	0.417567605297346	0.622328433489211
20170922-D10	20170922	D10	1	2.22206157	50x dilution	NA18511	NA18870	18870_18511	70	4985093	2951767	1739274	1212493	85492	1653161	620	1	136152	2560	133566	25	1	40	8661	NA18870	0.21789	0.08511	311848	7026	0.02	1	3333	TRUE	TRUE	0.410768532882169	TRUE	0.049153842350314	TRUE	TRUE	0.0299443222757685	0.0807943086003118	FALSE	FALSE	TRUE	1.9353743229074	3.15133089611863	3.30723701503166	-0.541099779711205	0.434528780389799	0.448256448213154	2260	149	0.672244199469194	6.26239770294613
20170922-D11	20170922	D11	1	1.192741512	50x dilution	NA18511	NA18870	18870_18511	71	5225458	3149933	1833302	1316631	120543	1711373	1382	4	121902	2521	119344	34	3	39	7630	NA18511	0.23747	0.08799	311848	5183	0.02	1	2618	TRUE	TRUE	0.417986985754935	TRUE	0.0657518510316358	TRUE	TRUE	0.0209136988460549	0.0697358203033471	FALSE	FALSE	TRUE	2.67139613615622	2.7121080894169	2.92505958954455	0.414885605984116	-0.104238886855198	-0.000351532885183747	1298	120	0.790519507746984	3.49323943610833
20170922-E02	20170922	E02	1	1.8268609	50x dilution	NA18511	NA18870	18870_18511	26	5698917	3490805	2140139	1350666	136132	2003411	593	3	143364	2952	140385	26	1	45	8554	NA18870	0.30677	0.09628	311848	6519	0.02	1	3187	TRUE	TRUE	0.386921068349564	TRUE	0.0636089525026178	TRUE	TRUE	0.021684835306908	0.0700729905146772	FALSE	FALSE	TRUE	1.85279642492601	3.08112601927763	3.07699619016051	-0.331211101110596	0.531711364864177	0.228621586562096	1254	111	0.656627458176748	5.95406552971112
20170922-E04	20170922	E04	1	1.801126269	50x dilution	NA18511	NA18870	18870_18511	75	5741617	3333432	1938449	1394983	101108	1836617	724	0	154048	2863	151141	44	0	40	8792	NA18870	0.371	0.06394	311848	7249	0.02	1	3559	TRUE	TRUE	0.418482512917618	TRUE	0.0521592262680112	TRUE	TRUE	0.0283162558847965	0.0822931509400164	FALSE	FALSE	TRUE	1.810380828743	3.11763270635517	3.08161194634729	-0.548902165930786	0.368962818855174	0.227027632974632	1421	119	0.755675382925556	0.0719334768005764
20170922-E05	20170922	E05	1	2.019715489	50x dilution	NA18511	NA18870	18870_18511	74	5173757	3161174	1836223	1324951	108237	1727492	476	18	134938	2744	132168	25	1	47	8457	NA18511	0.35634	0.09007	311848	7124	0.02	1	3429	TRUE	TRUE	0.419132575429255	TRUE	0.058945454882114	TRUE	TRUE	0.0253517743470347	0.0765086032236329	FALSE	FALSE	TRUE	1.89192847339299	3.06048900794371	3.05378494211285	-0.440688941963678	0.306669390930341	0.128083520643952	1360	121	0.832043319046286	0.0667254670072337
20170922-E06	20170922	E06	1	2.097743482	50x dilution	NA18511	NA18870	18870_18511	73	5943950	3555850	2069901	1485949	111146	1957658	1093	4	153879	2688	151156	33	2	37	8640	NA18870	0.34151	0.09881	311848	7102	0.02	1	3519	TRUE	TRUE	0.417888549854465	TRUE	0.0536962878900972	TRUE	TRUE	0.0241844060964857	0.0772126694243836	FALSE	FALSE	TRUE	2.09050930213102	3.00746814049368	2.95328249861582	-0.202166338735587	0.111946246913061	0.0905791506752833	1569	124	0.56665183728434	0.268399054159232
20170922-E07	20170922	E07	1	1.308344726	50x dilution	NA18511	NA18870	18870_18511	28	5543068	3453217	2269833	1183384	114933	2154401	496	3	156048	2822	153193	32	1	44	8914	NA18870	0.27678	0.10625	311848	8037	0.03	1	3827	TRUE	TRUE	0.342690308775846	TRUE	0.0506350026631915	TRUE	TRUE	0.0245534354798013	0.0711070037564966	FALSE	FALSE	TRUE	1.75491498661355	3.15695691679838	3.08810933139306	-0.539119435509306	0.345041781426574	0.206351961268796	1296	112	0.587503952942695	0.0985471943118288
20170922-E08	20170922	E08	1	2.188367537	50x dilution	NA18511	NA18870	18870_18511	29	5105916	3146055	2029446	1116609	90058	1938912	409	67	163973	2636	161302	33	2	44	8913	NA18511	0.16439	0.05508	311848	8478	0.03	1	3891	TRUE	TRUE	0.354923547108998	TRUE	0.0443756571990583	TRUE	TRUE	0.0292700259832552	0.0831920169662161	FALSE	FALSE	TRUE	2.22714236322787	3.27564063451938	3.1026777805768	-0.0161817699239575	0.520444061668893	0.364319631591592	1493	124	0.510834579925648	5.56045873178733
20170922-E11	20170922	E11	1	1.486830073	50x dilution	NA18511	NA18870	18870_18511	77	5291059	3313946	2079378	1234568	141575	1937174	605	24	141988	2813	139146	27	2	44	8466	NA18870	0.42498	0.14427	311848	6773	0.02	1	3395	TRUE	TRUE	0.372537150575175	TRUE	0.0680852639587415	TRUE	TRUE	0.0198693272117252	0.0718293761943945	FALSE	FALSE	TRUE	2.72280016588315	2.84637244476717	3.08716948670486	0.401539901848112	0.009927961621222	0.197617556769569	1303	110	0.480221499892487	3.88672385569243
20170922-F05	20170922	F05	1	2.090427133	50x dilution	NA18511	NA18870	18870_18511	80	5153545	3096045	1807697	1288348	121050	1685859	777	11	124843	2767	122034	31	11	36	7925	NA18870	0.26194	0.12812	311848	5820	0.02	1	2985	TRUE	TRUE	0.416127026577456	TRUE	0.0669636559666803	TRUE	TRUE	0.0228583230070219	0.072386836621568	FALSE	FALSE	TRUE	2.82180102907838	2.74176463013605	2.97272992991716	0.350888374775318	-0.0647818072780737	0.0294062203340468	984	96	0.262481438239102	3.56433486879696
20170922-F06	20170922	F06	1	2.22592221	50x dilution	NA18511	NA18870	18870_18511	79	4796455	2842325	1608321	1234004	119959	1487915	447	0	111112	2819	108271	22	0	39	7565	NA18870	0.22765	0.09172	311848	5660	0.02	1	2630	TRUE	TRUE	0.434153026131776	TRUE	0.0745864786942408	TRUE	TRUE	0.0234996957293742	0.0727669255300202	FALSE	FALSE	TRUE	2.61784667181749	3.03564262049731	3.16912396670999	0.208965261977702	0.135386922555475	0.247821942686062	1577	125	0.46021003050489	4.66850785825768
20170922-G01	20170922	G01	1	1.083837231	50x dilution	NA18511	NA18870	18870_18511	37	6202119	3813868	2287542	1526326	139966	2147073	501	2	143459	2712	140726	19	2	40	8512	NA18870	0.25651	0.08739	311848	6668	0.02	1	3264	TRUE	TRUE	0.400204202138092	TRUE	0.0611861989856361	TRUE	TRUE	0.019376134204021	0.0655431836737736	FALSE	FALSE	TRUE	1.50759050847605	3.1184503559488	3.0286418657264	-0.660471627831576	0.295828765431538	0.142712888476241	1196	105	0.65220189535757	0.264873172335767
20170922-G04	20170922	G04	1	1.360639663	50x dilution	NA18511	NA18870	18870_18511	87	5587885	3439935	2095173	1344762	151331	1943233	469	140	138938	2913	136004	20	1	42	8353	NA18511	0.34841	0.14254	311848	6523	0.02	1	3316	TRUE	TRUE	0.390926572740473	TRUE	0.0722284030960689	TRUE	TRUE	0.0192491954721769	0.069988519132806	FALSE	FALSE	TRUE	2.62739864605088	2.7872890707777	2.96135252368343	0.478856440156263	0.116900136409615	0.168929269017765	1100	101	0.232015207502601	4.22545923328748
20170922-G05	20170922	G05	1	1.569044559	50x dilution	NA18511	NA18870	18870_18511	86	4225853	2652508	1763658	888850	98646	1663855	1156	1	139566	2839	136669	57	1	41	8954	NA18870	0.16601	0.08431	311848	7930	0.03	1	3837	TRUE	TRUE	0.335097952579219	TRUE	0.055932612785472	TRUE	TRUE	0.0287796768241997	0.0821399701296086	FALSE	FALSE	TRUE	1.72386956260865	3.24445094136557	3.26287261362237	-0.699199931778262	0.518490157212961	0.392622650358116	2094	171	0.920682032181664	0.00931799400278521
20170922-G06	20170922	G06	1	2.308685213	50x dilution	NA18511	NA18870	18870_18511	85	5753692	3527241	2248455	1278786	115799	2131688	967	1	152362	2962	149348	51	1	38	8469	NA18870	0.44994	0.10523	311848	7799	0.03	1	3483	TRUE	TRUE	0.362545683722774	TRUE	0.0515015866450518	TRUE	TRUE	0.0255788046528899	0.0700609094764337	FALSE	FALSE	TRUE	1.94177688279035	3.09440848037358	3.16650124226243	-0.116186277765439	0.233820420404467	0.303628708781841	1566	121	0.366927255555915	5.9401225393021
20170922-G09	20170922	G09	1	0.618289436	50x dilution	NA18511	NA18870	18870_18511	42	4853072	2831927	1710512	1121415	87410	1622360	742	0	145397	2626	142724	47	0	42	8537	NA18870	0.2086	0.04837	311848	7154	0.02	1	3438	TRUE	TRUE	0.395990080252775	TRUE	0.051101658450803	TRUE	TRUE	0.0300423292529459	0.0879730762592766	FALSE	FALSE	TRUE	1.89635487641479	3.17115077625011	3.20454327720613	-0.402658816168052	0.637525461575091	0.394870676311174	1745	128	0.498927707108981	5.95127441680696
20170922-H01	20170922	H01	1	2.20640993	50x dilution	NA18511	NA18870	18870_18511	43	5094382	3123658	1911076	1212582	123528	1786869	678	1	136700	2871	133794	34	1	45	8638	NA18511	0.21436	0.05625	311848	7170	0.02	1	3482	TRUE	TRUE	0.388192945578549	TRUE	0.0646379317201409	TRUE	TRUE	0.0232416941907908	0.0748762220397802	FALSE	FALSE	TRUE	1.93852644364979	3.11309521829427	3.02338914717123	-0.301352731278415	0.270495428720532	0.229389015238781	1447	121	0.721147619760697	6.24167367147154
20170922-H03	20170922	H03	1	2.738637783	50x dilution	NA18511	NA18870	18870_18511	45	4534689	2856552	1755627	1100925	123419	1631422	785	1	125286	2569	122693	23	1	43	8095	NA18511	0.28142	0.08026	311848	6117	0.02	1	3094	TRUE	TRUE	0.385403451433756	TRUE	0.0702991011188595	TRUE	TRUE	0.0208152715546229	0.0752061698322077	FALSE	FALSE	TRUE	1.82347671674163	2.93921043552827	2.93332761023538	-0.415828249131933	0.181396327390093	0.165428845440552	1000	97	0.537959305018864	0.306311443892718
20170922-H05	20170922	H05	1	2.722850009	50x dilution	NA18511	NA18870	18870_18511	92	4054191	2602205	1714316	887889	121225	1591675	1416	0	110953	2586	108331	36	0	37	7944	NA18870	0.28884	0.14017	311848	6173	0.02	1	2912	TRUE	TRUE	0.34120639995696	TRUE	0.0707133340644315	TRUE	TRUE	0.0213322334501959	0.0680610049162046	FALSE	FALSE	TRUE	1.65465815828167	2.90343867090275	3.24100910645555	-0.579408930238213	0.217494576131176	0.352606895220238	1931	135	0.316163767042426	0.350227312280931
20170922-H06	20170922	H06	1	1.756786871	50x dilution	NA18511	NA18870	18870_18511	91	5924285	3555502	2099364	1456138	116418	1982340	606	0	145131	2647	142447	37	0	40	8204	NA18511	0.28179	0.07828	311848	6421	0.02	1	3168	TRUE	TRUE	0.40954498127128	TRUE	0.0554539374782077	TRUE	TRUE	0.0227370337920253	0.0718580061946992	FALSE	FALSE	TRUE	2.7576870055284	2.717146585128	2.92114106790249	0.431226320582229	-0.174580076926341	0.0362038211585261	1412	115	0.663240358210348	3.31952680683066
20170922-H11	20170922	H11	1	1.438071159	50x dilution	NA18511	NA18870	18870_18511	95	5685312	3427751	2132092	1295659	130994	2000525	572	1	139473	2660	136788	24	1	41	8304	NA18511	0.20938	0.04091	311848	6596	0.02	1	3262	TRUE	TRUE	0.37799099176107	TRUE	0.0614391874271842	TRUE	TRUE	0.0203062735697818	0.0683760512865373	FALSE	FALSE	TRUE	1.674852384163	3.10432224608167	3.07198885587696	-0.669485904570895	0.176969311754207	0.235837144799393	1575	166	0.865789698231457	0.474179791316256
20170922-H12	20170922	H12	1	1.446719114	50x dilution	NA18511	NA18870	18870_18511	94	5955772	3602622	2210734	1391888	122874	2086749	1110	1	148221	2752	145441	27	1	41	8795	NA18870	0.31428	0.09188	311848	7558	0.02	1	3558	TRUE	TRUE	0.38635416094167	TRUE	0.0555806352098443	TRUE	TRUE	0.0223969269332812	0.069697409702844	FALSE	FALSE	TRUE	2.03161810137697	3.24068806364747	3.30336106577645	-0.581726586083648	0.514787021510778	0.413483491156585	2190	156	0.802978456730213	6.20852939249826
20170924-A01	20170924	A01	1	1.687579487	50x dilution	NA18870	NA19160	19160_18870	3	4761394	3034586	2162498	872088	110616	2051377	479	26	172437	3379	169023	31	4	42	9458	NA18870	0.18992	0.05851	311848	9903	0.03	1	4415	TRUE	TRUE	0.287382858815008	TRUE	0.0511519548226172	TRUE	TRUE	0.0305471179576191	0.0823948986461289	FALSE	FALSE	TRUE	1.93504313427316	2.13844285274758	2.3299655754933	-0.394402221340049	-0.666456302505172	-0.483841283938347	415	63	0.758449032290457	1.95050672237911
